b bgt,box_x,box_y,box_z,f_sweep_start,f_sweep_stop,detuning_hz_sim_result,Q_sim_result,use_PLL,PLL_filter_BW_cycles,f_sweep_rate,orientation,periodic_bc,particle_dia,force_amp,grav_y,num_damping,damp_gravity,num_damp_fix,time_step,ball_gen_method,settled_packing,seed,packing_factor_bg8,verlet_dist,q_Factor,beam_length,beam_height,pocket_height,pocket_len,pocketLoc1,pocketLoc2,pocketLoc2_Y,mode_num,modal_method,beam_kappa,beam_young,solution_method,q_guess,force_method,base_excitation,distribution,restitution_coeff,cn,beta_n,wall_frict_angle,sphere_frict_angle,include_vel_scale,young_mod,poisson,normalCohesion,n_windows_per_pocket,sidewall_frict,Mindlin_Type,eta_roll,roll_frict,timestep_val,StokesDrag,BottomWallKFactor,DMT_gamma,DMT_cutoff,comment,,,,,,,,,,,,,,,,,,
67,0.00025,0.0013,0.00025,2800,2801,0,0,0,10,0.5,0,0,0.000025,0.219,-9.81,0,1,0,-1,0,,1,nan,-0.1,116,0.178,0.00635,0.0013,0.0178,0.094,0,0,3,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Dont,use.,Wrong.,Experimental,Q,for,44-54,,,,,,,,,,,,
68,0.00025,0.0013,0.00025,999.68,1000.68,0,0,0,10,0.5,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0265,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
69,0.001,0.0013,0.001,1000.187,1000.187,0,0,0,10,0,0,0,0.0001,10,-9.81,0,1,0,-1,3,,1,nan,-0.1,200,0.178,0.00635,0.0013,0.0178,0.078,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
70,0.001,0.0013,0.001,1000.187,1000.187,0,0,0,10,0,0,0,0.0001,0.0215,-9.81,0,1,0,-1,3,,1,nan,-0.1,1000,0.178,0.00635,0.0013,0.0178,0.078,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,redo,of,41,,,,,,,,,,,,,,,,
71,0.0005,0.0013,0.0005,2800.553,2800.553,0,0,0,10,0,0,0,0.00005,1000,-9.81,0,1,0,-1,3,,1,nan,-0.1,200,0.178,0.00635,0.0013,0.0178,0.078,0,0,3,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
72,0.001,0.0013,0.001,0,0,0,0,0,10,0,0,0,0.0001,0.00000035,-9.81,0,1,0,-1,3,,1,nan,-0.1,20,0.178,0.00635,0.0013,0.0178,0.078,0,0,2,galerkin,0,200000000000,2,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
73,0.025,0.01,0.025,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
74,0.025,0.01,0.025,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,0,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
75,0.025,0.01,0.025,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.178,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
76,0.025,0.01,0.025,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.001,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
77,0.025,0.01,0.025,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.005,0.03,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
78,0.025,0.01,0.025,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.178,0.03,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
79,0.025,0.01,0.025,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.03,0.178,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
80,0.025,0.01,0.025,31628,31628,0,0,0,10,0,0,0,0.005,1000000,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.089,0.178,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
81,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1360,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,two,pocket,baseline,,,,,,,,,,,,,,,,
82,0.00025,0.0013,0.00025,2800.553,2800.553,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,two,pocket,baseline,,,,,,,,,,,,,,,,
83,0.05,0.025,0.05,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,grav,dep,test,,,,,,,,,,,,,,,,
84,0.005,0.0025,0.005,5046.9,5046.9,0,0,0,10,0,0,0,0.0005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
85,0.0005,0.00025,0.0005,5046.9,5046.9,0,0,0,10,0,0,0,0.00005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Maybe 20 seconds with fake E, but several minutes with real E",,,,,,,,,,,,,,,,,,
86,0.0005,0.00065,0.0005,5046.9,5046.9,0,0,0,10,0,0,0,0.00005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"this one takes about 1 minutes, with fake modulus",,,,,,,,,,,,,,,,,,
87,0.0005,0.0013,0.0005,5046.9,5046.9,0,0,0,10,0,0,0,0.00005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
88,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,0,,1,nan,-0.1,1360,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Fully,fused,Q,for,81,,,,,,,,,,,,,,
89,0.00025,0.0013,0.00025,2800.553,2800.553,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,0,,1,nan,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Fully,fused,Q,for,82,,,,,,,,,,,,,,
90,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,0,,1,nan,-0.1,156,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,exp,Q,for,81,,,,,,,,,,,,,,,
91,0.00025,0.0013,0.00025,2800.553,2800.553,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,0,,1,nan,-0.1,64,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,exp,Q,for,82,,,,,,,,,,,,,,,
92,0.005,0.0065,0.005,5046.9,5046.9,0,0,0,10,0,0,0,0.0005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,take,one,takes,about,30,seconds,,,,,,,,,,,,,
93,0.05,0.065,0.05,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,takes,about,15,seconds,,,,,,,,,,,,,,,
94,0.05,0.26,0.05,5046.9,5046.9,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"this takes a couple of minutes, with the fake E",,,,,,,,,,,,,,,,,,
95,0.00025,0.0013,0.00025,999.68,1000.68,0,0,0,10,0.5,0,0,0.000025,0.122,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Dont use, normalization changed. Intended to be Re-do of 45 but with gravity deposition",,,,,,,,,,,,,,,,,,
96,0.025,0.01,0.025,999.68,1000.68,0,0,0,10,0,0,0,0.005,10000,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0,0.09,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
97,0.025,0.01,0.025,999.68,1000.68,0,0,0,10,0,0,0,0.005,10000,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.09,0.09,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
98,0.025,0.01,0.025,999.68,1000.68,0,0,0,10,0,0,0,0.005,10000,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.09,0.000000001,0,1,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
99,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0.27,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0265,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Dont use, normalization changed. Intended to be Re-do of 44-51 but grav dep and no sweep.",,,,,,,,,,,,,,,,,,
100,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0.122,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Dont use, normalization changed. Intended to be Re-do of 44-51 but grav dep and no sweep.",,,,,,,,,,,,,,,,,,
101,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0.173,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.126,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Dont use, normalization changed. Intended to be Re-do of 44-51 but grav dep and no sweep.",,,,,,,,,,,,,,,,,,
102,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0.0724,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Dont use, normalization changed. Intended to be Re-do of 44-51 but grav dep and no sweep.",,,,,,,,,,,,,,,,,,
103,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,1360,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Re-do,of,81,but,with,gravity,deposition,,,,,,,,,,,,
104,0.00025,0.0013,0.00025,2800.553,2800.553,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Re-do,of,82,but,with,gravity,deposition,,,,,,,,,,,,
105,0.05,0.05,0.05,2800.553,2800.553,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.178,0,0,1,galerkin,0,200000000000,1,0,1,0,normal,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
106,0.0005,0.00025,0.0005,5046.9,5046.9,0,0,0,10,0,0,0,0.00005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,normal,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
107,0.0005,0.00025,0.0005,5046.9,5046.9,0,0,0,10,0,0,0,0.00005,100,-9.81,0,1,0,-1,4(old),,1,nan,-0.5,100,0.178,0.00635,0.0013,0.0178,0.078,0,0,1,galerkin,0,200000000000,1,0,1,0,normal,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
108,0.05,0.05,0.05,2800.553,2800.553,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,1,,1,nan,-0.5,100,0.178,0.00635,0.0013,0.0178,0.178,0,0,1,galerkin,0,200000000000,1,0,1,0,normal,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
109,0.05,0.05,0.05,2800.553,2800.553,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,-1,1,,1,nan,0,100,0.178,0.00635,0.0013,0.0178,0.178,0,0,1,galerkin,0,200000000000,1,0,1,0,normal,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
110,0.05,0.05,0.05,2800.553,2800.553,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,0.00000005,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.178,0,0,1,galerkin,0,200000000000,1,0,1,0,normal,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
111,0.05,0.05,0.05,2800.553,2800.553,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,0.0000001,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.178,0,0,1,galerkin,0,200000000000,1,0,1,0,normal,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
112,0.05,0.05,0.05,2800.553,2800.553,0,0,0,10,0,0,0,0.005,100,-9.81,0,1,0,0.0000005,1,,1,nan,-0.1,100,0.178,0.00635,0.0013,0.0178,0.178,0,0,1,galerkin,0,200000000000,1,0,1,0,normal,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,
113,0.0025,0.013,0.0025,1000.187,1000.187,0,0,0,10,0,0,0,0.00025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1360,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,2,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Re-do,of,81,but,with,10x,particle,size,,,,,,,,,,,
114,0.0025,0.013,0.0025,2800.553,2800.553,0,0,0,10,0,0,0,0.00025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,920,0.178,0.00635,0.0013,0.0178,0.0442,0.126,0,3,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Re-do,of,82,but,with,10x,particle,size,,,,,,,,,,,
115,0.0025,0.013,0.0025,999.68,1000.68,0,0,0,10,0.5,0,0,0.00025,0.27,-9.81,0,1,0,-1,3,,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0265,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Dont,use,normalization,changed!,Intended,to,be,Re-do,of,44-51,but,with,10x,particle,size,,,,
116,0.0025,0.013,0.0025,999.68,1000.68,0,0,0,10,0.5,0,0,0.00025,0.122,-9.81,0,1,0,-1,3,,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Dont,use,normalization,changed!,Intended,to,be,Re-do,of,44-51,but,with,10x,particle,size,,,,
117,0.0025,0.013,0.0025,999.68,1000.68,0,0,0,10,0.5,0,0,0.00025,0.173,-9.81,0,1,0,-1,3,,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.126,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Dont,use,normalization,changed!,Intended,to,be,Re-do,of,44-51,but,with,10x,particle,size,,,,
118,0.0025,0.013,0.0025,999.68,1000.68,0,0,0,10,0.5,0,0,0.00025,0.0724,-9.81,0,1,0,-1,3,,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Dont,use,normalization,changed!,Intended,to,be,Re-do,of,44-51,but,with,10x,particle,size,,,,
119,0.0025,0.013,0.0025,2800,2801,0,0,0,10,0.5,0,0,0.00025,0.0701,-9.81,0,1,0,-1,3,,1,nan,-0.1,1046,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Dont,use,normalization,changed!,Intended,to,be,Re-do,of,44-51,but,with,10x,particle,size,,,,
120,0.0025,0.013,0.0025,2800,2801,0,0,0,10,0.5,0,0,0.00025,0.0409,-9.81,0,1,0,-1,3,,1,nan,-0.1,1046,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Dont,use,normalization,changed!,Intended,to,be,Re-do,of,44-51,but,with,10x,particle,size,,,,
121,0.0025,0.013,0.0025,2800,2801,0,0,0,10,0.5,0,0,0.00025,0.0451,-9.81,0,1,0,-1,3,,1,nan,-0.1,1046,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Dont,use,normalization,changed!,Intended,to,be,Re-do,of,44-51,but,with,10x,particle,size,,,,
122,0.0025,0.013,0.0025,2800,2801,0,0,0,10,0.5,0,0,0.00025,0.219,-9.81,0,1,0,-1,3,,1,nan,-0.1,1046,0.178,0.00635,0.0013,0.0178,0.094,0,0,3,galerkin,0,200000000000,1,0,1,0,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,Dont,use,normalization,changed!,Intended,to,be,Re-do,of,44-51,but,with,10x,particle,size,,,,
123,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0265,0,0,2,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Rebaseline: Re-do of 44-51 but with base excitation, no sweep",,,,,,,,,,,,,,,,,,
124,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.0442,0,0,2,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Rebaseline: Re-do of 44-51 but with base excitation, no sweep",,,,,,,,,,,,,,,,,,
125,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.126,0,0,2,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Rebaseline: Re-do of 44-51 but with base excitation, no sweep",,,,,,,,,,,,,,,,,,
126,0.00025,0.0013,0.00025,1000.187,1000.187,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1383,0.178,0.00635,0.0013,0.0178,0.094,0,0,2,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Rebaseline: Re-do of 44-51 but with base excitation, no sweep",,,,,,,,,,,,,,,,,,
127,0.00025,0.0013,0.00025,2800.553,2800.553,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1046,0.178,0.00635,0.0013,0.0178,0.0265,0,0,3,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Rebaseline: Re-do of 44-51 but with base excitation, no sweep",,,,,,,,,,,,,,,,,,
128,0.00025,0.0013,0.00025,2800.553,2800.553,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1046,0.178,0.00635,0.0013,0.0178,0.0442,0,0,3,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Rebaseline: Re-do of 44-51 but with base excitation, no sweep",,,,,,,,,,,,,,,,,,
129,0.00025,0.0013,0.00025,2800.553,2800.553,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1046,0.178,0.00635,0.0013,0.0178,0.126,0,0,3,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Rebaseline: Re-do of 44-51 but with base excitation, no sweep",,,,,,,,,,,,,,,,,,
130,0.00025,0.0013,0.00025,2800.553,2800.553,0,0,0,10,0,0,0,0.000025,0,-9.81,0,1,0,-1,3,,1,nan,-0.1,1046,0.178,0.00635,0.0013,0.0178,0.094,0,0,3,galerkin,0,200000000000,1,0,2,0.1,uniform,0,0,0,0,0.25,0,200000000000,0.7,0,1,0,0,0,0,0,0,1,0,0,"Rebaseline: Re-do of 44-51 but with base excitation, no sweep",,,,,,,,,,,,,,,,,,
